alpha,type_token_ratio,hapax_ratio,mid_range_ratio,mandelbrot_offset,word_count,label
0.5401747987149297,0.5782828282828283,0.46464646464646464,0.45454545454545453,0.3207070707070707,396,0
0.6171255249732772,0.5306122448979592,0.3852040816326531,0.4260204081632653,0.288265306122449,392,0
0.5589437061019086,0.5692695214105793,0.45591939546599497,0.44584382871536526,0.3148614609571788,397,0
0.5982075780445187,0.545,0.43,0.4225,0.2975,400,0
0.5571075696681185,0.5804020100502513,0.44472361809045224,0.46984924623115576,0.27386934673366836,398,0
0.5358881824701264,0.6020408163265306,0.46938775510204084,0.4846938775510204,0.25,392,0
0.6216725669831278,0.5288220551378446,0.39348370927318294,0.41854636591478694,0.2907268170426065,399,0
0.6176388256405277,0.5341772151898734,0.389873417721519,0.43037974683544306,0.2759493670886076,395,0
0.6441090612828109,0.5125628140703518,0.36683417085427134,0.4120603015075377,0.271356783919598,398,0
0.5360403382248312,0.5816831683168316,0.47277227722772275,0.4603960396039604,0.3193069306930693,404,0
0.5986539614901001,0.5465994962216625,0.4156171284634761,0.43073047858942065,0.2972292191435768,397,0
0.6087049142812639,0.5415617128463476,0.40554156171284633,0.43073047858942065,0.2770780856423174,397,0
0.5923919481685577,0.5447761194029851,0.43034825870646765,0.4228855721393035,0.3208955223880597,402,0
0.5696494517753685,0.5586034912718204,0.4613466334164589,0.43640897755610975,0.32169576059850374,401,0
0.6092338095052485,0.5359801488833746,0.4143920595533499,0.4143920595533499,0.3076923076923077,403,0
0.5839122754301596,0.5477386934673367,0.43467336683417085,0.42462311557788945,0.32160804020100503,398,0
0.5772464525735438,0.5544554455445545,0.44801980198019803,0.43316831683168316,0.3118811881188119,404,0
0.5724882558451497,0.542713567839196,0.43467336683417085,0.41959798994974873,0.35678391959798994,398,0
0.5393786213271643,0.5825,0.465,0.46,0.305,400,0
0.5606450882177153,0.5675,0.455,0.445,0.31,400,0
0.5400552685014977,0.582089552238806,0.47512437810945274,0.4601990049751244,0.30845771144278605,402,0
0.5764501583200334,0.5588972431077694,0.44110275689223055,0.43609022556390975,0.3032581453634085,399,0
0.6108464616003357,0.527363184079602,0.3805970149253731,0.43034825870646765,0.31094527363184077,402,0
0.5953237544499836,0.5463659147869674,0.41854636591478694,0.42857142857142855,0.2807017543859649,399,0
0.5402443962695709,0.5753086419753086,0.4666666666666667,0.454320987654321,0.32592592592592595,405,0
0.5930430504176984,0.547979797979798,0.41919191919191917,0.4292929292929293,0.3005050505050505,396,0
0.5406258062215856,0.5818639798488665,0.45843828715365237,0.45843828715365237,0.28463476070528965,397,0
0.5674309118755866,0.5671641791044776,0.44776119402985076,0.44527363184079605,0.2960199004975124,402,0
0.6540848906883214,0.44029850746268656,0.2835820895522388,0.35323383084577115,0.417910447761194,402,0
0.525956077429679,0.5949367088607594,0.4835443037974684,0.4708860759493671,0.29873417721518986,395,0
0.5332584100149501,0.5757575757575758,0.45202020202020204,0.45202020202020204,0.3181818181818182,396,0
0.5699942367169288,0.5475,0.435,0.425,0.33,400,0
0.6384166302216041,0.5,0.35353535353535354,0.398989898989899,0.29545454545454547,396,0
0.6370519082242962,0.4836272040302267,0.34005037783375314,0.380352644836272,0.3602015113350126,397,0
0.6513368098182217,0.49502487562189057,0.3407960199004975,0.4054726368159204,0.291044776119403,402,0
0.6023196990525398,0.5421994884910486,0.4117647058823529,0.4219948849104859,0.30179028132992325,391,0
0.6343151672833668,0.5149253731343284,0.3756218905472637,0.41044776119402987,0.30845771144278605,402,0
0.6232563704228604,0.5248756218905473,0.373134328358209,0.43283582089552236,0.2835820895522388,402,0
0.6157959850143983,0.5151515151515151,0.38636363636363635,0.39646464646464646,0.3333333333333333,396,0
0.6627390716044695,0.48,0.315,0.4,0.3125,400,0
0.5803587785413294,0.549367088607595,0.4,0.4506329113924051,0.29873417721518986,395,0
0.6028210046023079,0.5355329949238579,0.39086294416243655,0.43147208121827413,0.30456852791878175,394,0
0.6148211633408606,0.5303030303030303,0.3813131313131313,0.4318181818181818,0.29292929292929293,396,0
0.6183471525422675,0.5288220551378446,0.38345864661654133,0.42857142857142855,0.2857142857142857,399,0
0.5915076089582855,0.549618320610687,0.40458015267175573,0.44529262086513993,0.28498727735368956,393,0
0.6497600265645116,0.506265664160401,0.3583959899749373,0.40852130325814534,0.2832080200501253,399,0
0.6755402963994174,0.48129675810473815,0.314214463840399,0.40399002493765584,0.2743142144638404,401,0
0.6360915967381653,0.5187032418952618,0.3690773067331671,0.4239401496259352,0.26184538653366585,401,0
0.6293196520771129,0.5234567901234568,0.362962962962963,0.4419753086419753,0.2419753086419753,405,0
0.6213802530339726,0.5311720698254364,0.3740648379052369,0.44389027431421446,0.24438902743142144,401,0
0.5974115770342063,0.5454545454545454,0.3888888888888889,0.45454545454545453,0.26515151515151514,396,0
0.5593771303179249,0.5776081424936387,0.46564885496183206,0.4529262086513995,0.28498727735368956,393,0
0.6277080457585699,0.5100502512562815,0.3793969849246231,0.3944723618090452,0.3417085427135678,398,0
0.5880231851421965,0.5392405063291139,0.4253164556962025,0.4151898734177215,0.3341772151898734,395,0
0.5747880156033621,0.5461346633416458,0.4114713216957606,0.43640897755610975,0.3092269326683292,401,0
0.606059772889706,0.5429292929292929,0.4090909090909091,0.4292929292929293,0.2777777777777778,396,0
0.6862871696796861,0.4659949622166247,0.29974811083123426,0.3853904282115869,0.27204030226700254,397,0
0.6013231342145653,0.5419847328244275,0.3944020356234097,0.4402035623409669,0.28498727735368956,393,0
0.6227786289293964,0.41025641025641024,0.33974358974358976,0.2532051282051282,0.5769230769230769,312,0
0.5939392887279519,0.4685714285714286,0.3657142857142857,0.32857142857142857,0.4657142857142857,350,0
0.5425382368774238,0.5971830985915493,0.447887323943662,0.4704225352112676,0.24507042253521127,355,0
0.6108819632292407,0.5347593582887701,0.37967914438502676,0.42780748663101603,0.2727272727272727,374,0
0.5622986773831513,0.5737704918032787,0.46174863387978143,0.43989071038251365,0.30601092896174864,366,0
0.6034538113786811,0.5449591280653951,0.4087193460490463,0.4141689373297003,0.29427792915531337,367,0
0.5512280423910234,0.5630026809651475,0.45308310991957107,0.4316353887399464,0.34584450402144773,373,0
0.5308152821803823,0.5879265091863517,0.48293963254593175,0.45931758530183725,0.31496062992125984,381,0
0.5286119900351218,0.5862068965517241,0.47214854111405835,0.4562334217506631,0.3076923076923077,377,0
0.5129823992117284,0.596100278551532,0.479108635097493,0.4596100278551532,0.3147632311977716,359,0
0.5279283806336976,0.5828877005347594,0.4572192513368984,0.45187165775401067,0.3181818181818182,374,0
0.5242751355189755,0.6108374384236454,0.47783251231527096,0.5024630541871922,0.23645320197044334,406,0
0.5651330758385389,0.575,0.44,0.465,0.2725,400,0
0.6338810374856325,0.5099009900990099,0.3712871287128713,0.40594059405940597,0.32673267326732675,404,0
0.5784351305865909,0.5538847117794486,0.43358395989974935,0.43107769423558895,0.3157894736842105,399,0
0.5825118118271793,0.5575,0.4175,0.4525,0.2725,400,0
0.5899392247381982,0.555,0.4075,0.4575,0.26,400,0
0.5721409048113537,0.5533498759305211,0.41935483870967744,0.4441687344913151,0.31017369727047145,403,0
0.5681327734181209,0.5597014925373134,0.43034825870646765,0.44527363184079605,0.3034825870646766,402,0
0.5460765666481296,0.589873417721519,0.4607594936708861,0.4708860759493671,0.26329113924050634,395,0
0.5424864255070633,0.58,0.4775,0.4575,0.31,400,0
0.4836045275518447,0.6352357320099256,0.5062034739454094,0.5210918114143921,0.24813895781637718,403,0
0.5958820086558473,0.553921568627451,0.41421568627450983,0.4534313725490196,0.24754901960784315,408,0
0.5478689562708876,0.5860349127182045,0.43640897755610975,0.4912718204488778,0.24937655860349128,401,0
0.6125753671930412,0.5373134328358209,0.39800995024875624,0.43283582089552236,0.27860696517412936,402,0
0.5865374839887196,0.5434782608695652,0.39371980676328505,0.45652173913043476,0.28743961352657005,414,0
0.6713383048441304,0.490521327014218,0.33886255924170616,0.4099526066350711,0.25355450236966826,422,0
0.6350322173694899,0.516209476309227,0.3740648379052369,0.4139650872817955,0.2967581047381546,401,0
0.6108730639478689,0.5269607843137255,0.3872549019607843,0.4264705882352941,0.3088235294117647,408,0
0.6306449040836313,0.5113350125944585,0.3702770780856423,0.40554156171284633,0.327455919395466,397,0
0.6514067218358629,0.5036674816625917,0.3545232273838631,0.4132029339853301,0.2885085574572127,409,0
0.6208817158081265,0.5247524752475248,0.38366336633663367,0.42326732673267325,0.2747524752475248,404,0
0.5950165440458359,0.5459057071960298,0.38957816377171217,0.45905707196029777,0.27543424317617865,403,0
0.6520219969398265,0.5012658227848101,0.35443037974683544,0.4,0.3012658227848101,395,0
0.6238747376890711,0.5136476426799007,0.34491315136476425,0.4392059553349876,0.2878411910669975,403,0
0.6747803910120334,0.4768856447688564,0.31386861313868614,0.40145985401459855,0.30900243309002434,411,0
0.5856048807079254,0.5454545454545454,0.40786240786240785,0.44226044226044225,0.3144963144963145,407,0
0.6435881269033745,0.4975369458128079,0.3275862068965517,0.42610837438423643,0.29802955665024633,406,0
0.6823966435345713,0.46454767726161367,0.28117359413202936,0.4083129584352078,0.2567237163814181,409,0
0.6681453754101854,0.48058252427184467,0.3300970873786408,0.3932038834951456,0.33495145631067963,412,0
0.6820288139546222,0.4744525547445255,0.31143552311435524,0.39902676399026765,0.2895377128953771,411,0
0.6626090072802235,0.4792176039119804,0.3154034229828851,0.4034229828850856,0.31784841075794623,409,0
0.7021452996390188,0.4560975609756098,0.2951219512195122,0.3780487804878049,0.2658536585365854,410,0
0.6659767169206698,0.47783251231527096,0.312807881773399,0.4014778325123153,0.3054187192118227,406,0
0.6637649471277467,0.48668280871670705,0.324455205811138,0.4116222760290557,0.29055690072639223,413,0
0.513256818478685,0.5785123966942148,0.47107438016528924,0.4834710743801653,0.31611570247933884,484,0
0.5029452229614448,0.5849514563106796,0.46601941747572817,0.46601941747572817,0.308252427184466,412,0
0.5969649185182421,0.5486284289276808,0.4139650872817955,0.4389027431421446,0.2743142144638404,401,0
0.6823075482423421,0.477326968973747,0.3198090692124105,0.4009546539379475,0.27923627684964203,419,0
0.6336122592751557,0.5219512195121951,0.37317073170731707,0.4317073170731707,0.25121951219512195,410,0
0.6535245195122537,0.5012048192771085,0.3421686746987952,0.42409638554216866,0.26506024096385544,415,0
0.7063187448284289,0.45038167938931295,0.28498727735368956,0.366412213740458,0.31806615776081426,393,0
0.6894183876373646,0.4720194647201946,0.32116788321167883,0.3844282238442822,0.2871046228710462,411,0
0.5547533399051366,0.5653266331658291,0.44472361809045224,0.44221105527638194,0.314070351758794,398,0
0.6492877771703726,0.5071090047393365,0.35071090047393366,0.4312796208530806,0.23933649289099526,422,0
0.6143585125353168,0.5229591836734694,0.3494897959183674,0.44642857142857145,0.28316326530612246,392,0
0.7551991404259897,0.4032258064516129,0.23271889400921658,0.3548387096774194,0.3064516129032258,434,0
0.5892333333522458,0.5454545454545454,0.4166666666666667,0.42676767676767674,0.31313131313131315,396,0
0.5748787709964844,0.5654320987654321,0.42962962962962964,0.45925925925925926,0.2716049382716049,405,0
0.533741226493057,0.5914786967418546,0.47619047619047616,0.46867167919799496,0.2957393483709273,399,0
0.606631965589217,0.533498759305211,0.38213399503722084,0.44168734491315137,0.2853598014888337,403,0
0.642716498986793,0.5124378109452736,0.373134328358209,0.4079601990049751,0.291044776119403,402,0
0.56966449362317,0.5614035087719298,0.44611528822055135,0.43859649122807015,0.3107769423558897,399,0
0.5936668057234583,0.545,0.415,0.43,0.3,400,0
0.7615065372036833,0.42080378250591016,0.28132387706855794,0.32860520094562645,0.3215130023640662,423,0
0.5988504264844567,0.5369458128078818,0.4088669950738916,0.4236453201970443,0.31773399014778325,406,0
0.6245394527071938,0.5199004975124378,0.373134328358209,0.4228855721393035,0.2935323383084577,402,0
0.5705615621204801,0.5580808080808081,0.4444444444444444,0.43434343434343436,0.3181818181818182,396,0
0.6000784705924492,0.5432098765432098,0.4049382716049383,0.43950617283950616,0.2765432098765432,405,0
0.5849953088423607,0.5487804878048781,0.4146341463414634,0.44390243902439025,0.3,410,0
0.5955225440124039,0.5427872860635696,0.4083129584352078,0.43765281173594134,0.293398533007335,409,0
0.7162431432129083,0.44651162790697674,0.2837209302325581,0.3813953488372093,0.29069767441860467,430,0
0.5281876956825597,0.5699745547073791,0.44529262086513993,0.44529262086513993,0.3256997455470738,393,0
0.5938878450362105,0.5279187817258884,0.4010152284263959,0.40609137055837563,0.35786802030456855,394,0
0.648127619498073,0.4975369458128079,0.35714285714285715,0.39655172413793105,0.33497536945812806,406,0
0.6305612286728962,0.5025380710659898,0.39593908629441626,0.37817258883248733,0.3756345177664975,394,0
0.6182208282648025,0.5201005025125628,0.38190954773869346,0.4120603015075377,0.31155778894472363,398,0
0.63507839895068,0.5190839694656488,0.36895674300254455,0.4198473282442748,0.2697201017811705,393,0
0.5731077348833642,0.5699745547073791,0.42748091603053434,0.4631043256997455,0.26208651399491095,393,0
0.7217151667764334,0.44110275689223055,0.2681704260651629,0.3684210526315789,0.2807017543859649,399,0
0.6233144099071873,0.5188916876574308,0.36523929471032746,0.4256926952141058,0.28967254408060455,397,0
0.5482296126206523,0.5860349127182045,0.456359102244389,0.4713216957605985,0.256857855361596,401,0
0.5901358305006962,0.5311720698254364,0.3640897755610973,0.4538653366583541,0.2892768079800499,401,0
0.5678986947074529,0.5527638190954773,0.4020100502512563,0.457286432160804,0.2889447236180904,398,0
0.6202603259638664,0.5175,0.3675,0.4225,0.295,400,0
0.6271311088818914,0.5217391304347826,0.37595907928388744,0.41687979539641945,0.28388746803069054,391,0
0.6301561536624316,0.5112781954887218,0.3634085213032581,0.41353383458646614,0.3182957393483709,399,0
0.6556624867004288,0.48883374689826303,0.3325062034739454,0.40198511166253104,0.3002481389578164,403,0
0.6457595090228541,0.4975124378109453,0.3407960199004975,0.41044776119402987,0.291044776119403,402,0
0.5722782917900593,0.5575,0.4125,0.4575,0.2925,400,0
0.6391189624191357,0.5099502487562189,0.3656716417910448,0.41044776119402987,0.30597014925373134,402,0
0.6148722329925786,0.531328320802005,0.40350877192982454,0.41353383458646614,0.3082706766917293,399,0
0.6132130461957924,0.535175879396985,0.39195979899497485,0.4321608040201005,0.2814070351758794,398,0
0.6055437592912208,0.5373134328358209,0.39552238805970147,0.43532338308457713,0.2935323383084577,402,0
0.6073387118217258,0.5318066157760815,0.39185750636132316,0.4223918575063613,0.30279898218829515,393,0
0.6220361971123264,0.5183374083129584,0.38386308068459657,0.4132029339853301,0.31784841075794623,409,0
0.7591273517913106,0.42105263157894735,0.2756892230576441,0.3208020050125313,0.3283208020050125,399,0
0.6639298673343788,0.48877805486284287,0.3192019950124688,0.4139650872817955,0.26932668329177056,401,0
0.6133539113865388,0.5276381909547738,0.36683417085427134,0.44221105527638194,0.27638190954773867,398,0
0.6383638334567665,0.5075757575757576,0.351010101010101,0.4166666666666667,0.3106060606060606,396,0
0.6015519515657707,0.5452261306532663,0.3944723618090452,0.44974874371859297,0.2562814070351759,398,0
0.6304749217069022,0.5126262626262627,0.351010101010101,0.42676767676767674,0.2803030303030303,396,0
0.6737030498937109,0.48009950248756217,0.31840796019900497,0.39800995024875624,0.291044776119403,402,0
0.6509500160602399,0.49,0.33,0.405,0.32,400,0
0.6963896449710348,0.465,0.3125,0.3725,0.3175,400,0
0.5432056222563375,0.5896805896805897,0.4594594594594595,0.47911547911547914,0.2751842751842752,407,0
0.6183183347468596,0.5264423076923077,0.3605769230769231,0.4567307692307692,0.25721153846153844,416,0
0.6473743703020985,0.5122549019607843,0.3700980392156863,0.41421568627450983,0.25,408,0
0.6334719539347239,0.5149253731343284,0.36069651741293535,0.4253731343283582,0.2935323383084577,402,0
0.6977855100347886,0.46766169154228854,0.3283582089552239,0.36318407960199006,0.31343283582089554,402,0
0.6609053643554906,0.4950980392156863,0.34558823529411764,0.40441176470588236,0.28921568627450983,408,0
0.6774199398915656,0.4782608695652174,0.3188405797101449,0.40096618357487923,0.2777777777777778,414,0
0.7061083365668235,0.4506024096385542,0.27710843373493976,0.38795180722891565,0.2746987951807229,415,0
0.6580213919618036,0.5024630541871922,0.35714285714285715,0.4064039408866995,0.2660098522167488,406,0
0.6430759722543685,0.4964705882352941,0.31058823529411766,0.45176470588235296,0.24235294117647058,425,0
0.5822374569421398,0.5577395577395577,0.4152334152334152,0.4594594594594595,0.2751842751842752,407,0
0.6824946816674958,0.4641975308641975,0.29876543209876544,0.38765432098765434,0.32098765432098764,405,0
0.6436189610594386,0.5049261083743842,0.3522167487684729,0.41625615763546797,0.2857142857142857,406,0
0.6370682801178723,0.5143540669856459,0.35406698564593303,0.44019138755980863,0.25598086124401914,418,0
0.6779593799069965,0.4753694581280788,0.30295566502463056,0.4064039408866995,0.26108374384236455,406,0
0.6719103061453118,0.48507462686567165,0.3358208955223881,0.39054726368159204,0.2810945273631841,402,0
0.7009425457599,0.4605911330049261,0.30049261083743845,0.3793103448275862,0.30295566502463056,406,0
0.678827569954314,0.4763092269326683,0.314214463840399,0.3940149625935162,0.2967581047381546,401,0
0.7102615155617514,0.45454545454545453,0.3022113022113022,0.36609336609336607,0.31695331695331697,407,0
0.6675811448294877,0.48614609571788414,0.34005037783375314,0.3853904282115869,0.3249370277078086,397,0
0.6367312094447223,0.5184275184275184,0.371007371007371,0.4250614250614251,0.26535626535626533,407,0
0.6475477790868243,0.48635235732009924,0.3002481389578164,0.4292803970223325,0.2878411910669975,403,0
0.6824090053561949,0.4720194647201946,0.29683698296836986,0.40875912408759124,0.24330900243309003,411,0
0.669573967912397,0.4900497512437811,0.3333333333333333,0.40298507462686567,0.27860696517412936,402,0
0.6444038952782449,0.5123762376237624,0.36633663366336633,0.4158415841584158,0.2722772277227723,404,0
0.6551226545672001,0.49876543209876545,0.33827160493827163,0.41728395061728396,0.2716049382716049,405,0
0.7050918734074825,0.45885286783042395,0.29925187032418954,0.3740648379052369,0.29177057356608477,401,0
0.6876656594209162,0.4651741293532338,0.2860696517412935,0.40049751243781095,0.2736318407960199,402,0
0.6624854623709597,0.4975369458128079,0.3472906403940887,0.4064039408866995,0.2660098522167488,406,0
0.6861821495191432,0.4730392156862745,0.3088235294117647,0.39705882352941174,0.2769607843137255,408,0
0.598299360888688,0.5415617128463476,0.4080604534005038,0.4282115869017632,0.30982367758186397,397,0
0.5885802443013683,0.5561097256857855,0.40399002493765584,0.46384039900249374,0.2543640897755611,401,0
0.6026375224999033,0.5425,0.3925,0.4475,0.275,400,0
0.5344715455693235,0.5985037406483791,0.47880299251870323,0.4763092269326683,0.2718204488778055,401,0
0.5716485657421988,0.56575682382134,0.4317617866004963,0.456575682382134,0.2853598014888337,403,0
0.5746212655716074,0.5583126550868487,0.4292803970223325,0.4441687344913151,0.3027295285359802,403,0
0.5618742591019489,0.575682382133995,0.4491315136476427,0.45905707196029777,0.2630272952853598,403,0
0.5110588342095427,0.6175,0.4825,0.5075,0.25,400,0
